Mutated_genes,Structural_variants_genes,CNA_genes,DEG_posi,DEG_nega,DEG,Epi_modiffications,All
NA,NA,NA,NA,Prot_Q96JP9,Prot_O43525,NA,Prot_P0CG32
NA,NA,NA,NA,Prot_O94911,Prot_P26010,NA,Prot_P20815
NA,NA,NA,NA,Prot_A0A0A0MSU4,Prot_E7EM75,NA,Prot_B7Z3P6
NA,NA,NA,NA,Prot_A0A024R8L6,Prot_Q9NUC0,NA,Prot_A0A0A8KWK3
NA,NA,NA,NA,Prot_D0EI67,Prot_Q7Z5P4,NA,Prot_Q03167
NA,NA,NA,NA,Prot_P13501,Prot_O00451,NA,Prot_Q9HC58
NA,NA,NA,NA,Prot_Q8IZF4,Prot_Q0D2K0,NA,Prot_Q8N145
NA,NA,NA,NA,Prot_B4E148,Prot_Q9NYL2,NA,Prot_Q9BQ13
NA,NA,NA,NA,Prot_P63267,Prot_D4Q8H0,NA,Prot_Q9UJ71
NA,NA,NA,NA,Prot_P51911,Prot_P13688,NA,Prot_Q13336
NA,NA,NA,NA,Prot_V9HWA5,Prot_Q3KRG8,NA,Prot_G0W2N5
NA,NA,NA,NA,Prot_B7Z7E1,Prot_Q13642,NA,Prot_B4DFJ8
NA,NA,NA,NA,Prot_Q53FP8,Prot_B7Z9A1,NA,Prot_B4DHU3
NA,NA,NA,NA,Prot_Q8NCI6,Prot_Q5JXI2,NA,Prot_F5GWS2
NA,NA,NA,NA,Prot_A8K2C5,Prot_O95810,NA,Prot_Q86V59
NA,NA,NA,NA,Prot_Q8N9J3,Prot_Q00604,NA,Prot_O95340
NA,NA,NA,NA,Prot_Q9HBT6,Prot_Q9H228,NA,Prot_Q5TB52
NA,NA,NA,NA,Prot_Q9P2S2,Prot_P51636,NA,Prot_O75355
NA,NA,NA,NA,Prot_P58401,Prot_Q53X57,NA,Prot_Q14766
NA,NA,NA,NA,Prot_G5E9G7,Prot_Q6WRI0,NA,Prot_B7ZLY3
NA,NA,NA,NA,Prot_Q15661,Prot_P01732,NA,Prot_Q86XR2
NA,NA,NA,NA,Prot_Q7Z3B1,Prot_Q6ZVS2,NA,Prot_B4DT44
NA,NA,NA,NA,Prot_P51888,Prot_Q8TAW8,NA,Prot_Q8N894
NA,NA,NA,NA,Prot_A0A024R5F0,Prot_Q9HC57,NA,Prot_P25189
NA,NA,NA,NA,Prot_Q96AM1,Prot_A0A024R8G3,NA,Prot_Q01484
NA,NA,NA,NA,Prot_Q96QV1,Prot_P41222,NA,Prot_Q9C0F0
NA,NA,NA,NA,Prot_A1L167,Prot_A0N0Q3,NA,Prot_Q99983
NA,NA,NA,NA,Prot_P05090,Prot_Q9NRJ3,NA,Prot_B4E3S3
NA,NA,NA,NA,Prot_Q3B8N2,Prot_D6RC73,NA,Prot_Q9H6B4
NA,NA,NA,NA,Prot_Q92561,Prot_F5H686,NA,Prot_Q9UJY1
NA,NA,NA,NA,Prot_P55073,Prot_Q9H628,NA,Prot_P31268
NA,NA,NA,NA,Prot_Q86TU3,Prot_B4DNF7,NA,Prot_Q01362
NA,NA,NA,NA,Prot_B4DDI0,Prot_P08151,NA,Prot_A0A0B4J2E9
NA,NA,NA,NA,Prot_Q0ZGT2,Prot_A0A024QZS2,NA,Prot_Q76N89
NA,NA,NA,NA,Prot_D3DQ79,Prot_Q8N292,NA,Prot_Q5SRE7
NA,NA,NA,NA,Prot_F8W754,Prot_Q8N2E5,NA,Prot_A0A024R893
NA,NA,NA,NA,Prot_O76070,Prot_Q9Y6F9,NA,Prot_Q9HCU0
NA,NA,NA,NA,Prot_Q6FHG5,Prot_Q8IZC6,NA,Prot_A0A024R5W4
NA,NA,NA,NA,Prot_A0A0C4DFP1,Prot_Q9Y4J8,NA,Prot_P0CAP1
NA,NA,NA,NA,Prot_Q96B18,Prot_B7Z3X3,NA,Prot_Q5TCY1
NA,NA,NA,NA,Prot_A0A0G2JS65,Prot_A0A024RC32,NA,Prot_Q9HC16
NA,NA,NA,NA,Prot_A0T3F4,Prot_Q9NRD9,NA,Prot_Q0VD77
NA,NA,NA,NA,Prot_Q99102,Prot_A0A087X1S7,NA,Prot_Q6ZMM2
NA,NA,NA,NA,Prot_E9PDY6,Prot_P09326,NA,Prot_X6R4H8
NA,NA,NA,NA,Prot_O43854,Prot_B3KPM4,NA,Prot_A4QPG6
NA,NA,NA,NA,Prot_Q9NYF0,Prot_O15231,NA,Prot_P26447
NA,NA,NA,NA,Prot_Q9BXY4,Prot_A0A0A0N0M1,NA,Prot_A0A024RDG5
NA,NA,NA,NA,Prot_Q9H6B1,Prot_O43490,NA,Prot_Q53EU6
NA,NA,NA,NA,Prot_Q13422,Prot_A0A024RCG7,NA,Prot_Q9P0K1
NA,NA,NA,NA,Prot_R9R4D9,Prot_Q7L311,NA,Prot_Q08AL8
NA,NA,NA,NA,Prot_C9JTB0,Prot_A8K5M7,NA,Prot_A0A0E3SU01
NA,NA,NA,NA,Prot_Q2L6J1,Prot_P48167,NA,Prot_P23560
NA,NA,NA,NA,Prot_Q9BZY9,Prot_A6MW56,NA,Prot_Q12882
NA,NA,NA,NA,Prot_Q9NRD8,Prot_E3SFM9,NA,Prot_Q9UKZ9
NA,NA,NA,NA,Prot_Q9Y6H5,Prot_Q02297,NA,Prot_Q9Y2P4
NA,NA,NA,NA,Prot_B7Z616,Prot_B7Z1D7,NA,Prot_B2R8P6
NA,NA,NA,NA,Prot_B7Z995,Prot_F6RJN6,NA,Prot_A0A0S2Z4F1
NA,NA,NA,NA,Prot_Q6L983,Prot_A6MW55,NA,Prot_B2R6M6
NA,NA,NA,NA,Prot_Q6L981,Prot_B0FYA7,NA,Prot_Q12805
NA,NA,NA,NA,Prot_L8B8F6,Prot_B0FYA9,NA,Prot_A0A0S2Z3V1
NA,NA,NA,NA,Prot_Q9C0K0,Prot_B0FWZ3,NA,Prot_Q16878
NA,NA,NA,NA,Prot_L8B862,Prot_B0FYA8,NA,Prot_A6NI79
NA,NA,NA,NA,Prot_L8B567,Prot_Q6PK61,NA,Prot_Q7L2X4
NA,NA,NA,NA,Prot_L8B7P7,Prot_B7Z1E3,NA,Prot_Q8IYV1
NA,NA,NA,NA,Prot_A0A140VJK5,Prot_A5YAK6,NA,Prot_Q99457
NA,NA,NA,NA,Prot_P22732,Prot_A5YAK8,NA,Prot_B1AJU2
NA,NA,NA,NA,Prot_B4DG19,Prot_A6MW54,NA,Prot_Q9Y228
NA,NA,NA,NA,Prot_Q69YW2,Prot_Q7RTW5,NA,Prot_B3KWQ9
NA,NA,NA,NA,Prot_A0A1B0GTK8,Prot_Q7RTW3,NA,Prot_B4DRS2
NA,NA,NA,NA,Prot_Q5GJ75,Prot_A0A024QY88,NA,Prot_Q07973
NA,NA,NA,NA,Prot_A0A1V0E3M7,Prot_Q6NZY7,NA,Prot_A0A140VJU8
NA,NA,NA,NA,Prot_A0A1V0E3N1,Prot_Q7L1I2,NA,Prot_P08294
NA,NA,NA,NA,Prot_A0A1V0E3N3,Prot_Q9GZN6,NA,Prot_P24592
NA,NA,NA,NA,Prot_A0A1V0E3N6,Prot_P00488,NA,Prot_A0A024R3H7
NA,NA,NA,NA,Prot_A0A1V0E3N7,Prot_Q9UMS6,NA,Prot_Q9NY72
NA,NA,NA,NA,Prot_A0A1V0E3P0,Prot_B4E258,NA,Prot_Q9NR82
NA,NA,NA,NA,Prot_A0A1V0E3P1,Prot_B2R838,NA,Prot_Q9NRA1
NA,NA,NA,NA,Prot_A0A1V0E3P3,Prot_P61587,NA,Prot_D9YZV9
NA,NA,NA,NA,Prot_A0A1V0E3P6,Prot_O75508,NA,Prot_Q9H165
NA,NA,NA,NA,Prot_A0A1V0E3P8,Prot_Q8WY07,NA,Prot_D6W5D9
NA,NA,NA,NA,Prot_A0A1V0E3P9,Prot_B0YJ81,NA,Prot_Q9H1C3
NA,NA,NA,NA,Prot_A0A1V0E3Q1,Prot_P04731,NA,Prot_A0A024R2E5
NA,NA,NA,NA,Prot_A0A1V0E3Q2,Prot_P62760,NA,Prot_Q8IWV2
NA,NA,NA,NA,Prot_A0A1V0E3Q3,Prot_Q7Z7D3,NA,Prot_P20273
NA,NA,NA,NA,Prot_A0A1V0E3Q4,Prot_Q76NI1,NA,Prot_Q0EAF5
NA,NA,NA,NA,Prot_A0A1V0E3Q5,Prot_Q9UBK2,NA,Prot_P49863
NA,NA,NA,NA,Prot_A0A1V0E3Q6,Prot_A0A024R9Q9,NA,Prot_A0A024R778
NA,NA,NA,NA,Prot_A0A1V0E3Q7,Prot_A0A024RAV7,NA,Prot_P21246
NA,NA,NA,NA,Prot_A0A1V0E3Q8,Prot_O60706,NA,Prot_B4DI07
NA,NA,NA,NA,Prot_A0A1V0E3R0,Prot_A0A087WUF9,NA,Prot_B4DJQ6
NA,NA,NA,NA,Prot_A0A1V0E3R3,Prot_F1T0D3,NA,Prot_F5H2B5
NA,NA,NA,NA,Prot_A0A1V0E3R4,Prot_G1CT06,NA,Prot_Q96BZ4
NA,NA,NA,NA,Prot_A0A1V0E3R6,Prot_O00341,NA,Prot_P10589
NA,NA,NA,NA,Prot_A0A1V0E3R8,Prot_F1T0D4,NA,Prot_Q9H3H9
NA,NA,NA,NA,Prot_A0A1V0E3S0,Prot_Q12860,NA,Prot_Q86VZ3
NA,NA,NA,NA,Prot_A0A1V0E3S4,Prot_A0A024R104,NA,Prot_Q9BR39
NA,NA,NA,NA,Prot_A0A1V0E3S6,Prot_Q14315,NA,Prot_O95319
NA,NA,NA,NA,Prot_A0A1V0E3S7,Prot_Q59H94,NA,Prot_B4DT00
NA,NA,NA,NA,Prot_A0A1V0E3T1,Prot_B4DQS5,NA,Prot_A0A1B0GU44
NA,NA,NA,NA,Prot_P06340,Prot_Q8IYM9,NA,Prot_A0A1B0GUN8
NA,NA,NA,NA,Prot_X5CF87,Prot_A0A0C4DFU4,NA,Prot_A0A0J9YX66
NA,NA,NA,NA,Prot_P13928,Prot_Q9HBG7,NA,Prot_B4DIB6
NA,NA,NA,NA,Prot_A0A087WTN9,Prot_Q05CA2,NA,Prot_A0A0J9YXJ0
NA,NA,NA,NA,Prot_B4DTB3,Prot_Q0VAI0,NA,Prot_E9PC62
NA,NA,NA,NA,Prot_P01584,Prot_Q5VYH9,NA,Prot_B4DZ01
NA,NA,NA,NA,Prot_Q9Y6N7,Prot_P09341,NA,Prot_B4DDE7
NA,NA,NA,NA,Prot_Q1RMC8,Prot_P09211,NA,Prot_Q5FYB0
NA,NA,NA,NA,Prot_B2R917,Prot_V9HWE9,NA,Prot_B0YIY5
NA,NA,NA,NA,Prot_Q5TID7,Prot_O15041,NA,Prot_P09693
NA,NA,NA,NA,Prot_Q86SS6,Prot_Q6T310,NA,Prot_Q9NZM1
NA,NA,NA,NA,Prot_O95436,Prot_Q9NZR2,NA,Prot_Q8N1K5
NA,NA,NA,NA,Prot_Q5JRV8,Prot_Q6PJP3,NA,Prot_A0A0A0MTQ4
NA,NA,NA,NA,Prot_Q7Z4S8,Prot_Q8IZW8,NA,Prot_Q96B86
NA,NA,NA,NA,Prot_O75038,Prot_Q8WYN3,NA,Prot_B4DDF4
NA,NA,NA,NA,Prot_B7Z4K0,Prot_J3KQ49,NA,Prot_Q99439
NA,NA,NA,NA,Prot_O95936,Prot_Q9NRQ2,NA,Prot_B4DUT8
NA,NA,NA,NA,Prot_A0A024R730,Prot_E9PHR9,NA,Prot_Q14714
NA,NA,NA,NA,Prot_P13569,Prot_B7ZM79,NA,Prot_A0A0S2Z4X9
NA,NA,NA,NA,Prot_Q14574,Prot_Q9HC56,NA,Prot_B3KMR8
NA,NA,NA,NA,Prot_Q14CN2,Prot_A7E2D9,NA,Prot_O94808
NA,NA,NA,NA,Prot_O14490,Prot_Q5VT82,NA,Prot_A0A024R507
NA,NA,NA,NA,Prot_A0A0A0MTP4,Prot_X5D7N0,NA,Prot_P11836
NA,NA,NA,NA,Prot_B7Z2J5,Prot_Q6NSL8,NA,Prot_Q8N987
NA,NA,NA,NA,Prot_A8MXQ8,Prot_Q9ULW2,NA,Prot_Q6ZS27
NA,NA,NA,NA,Prot_Q6IS01,Prot_F8WCZ6,NA,Prot_O43827
NA,NA,NA,NA,Prot_Q96RW7,Prot_P09871,NA,Prot_Q8N2R0
NA,NA,NA,NA,Prot_P15502,Prot_Q8N6R1,NA,Prot_O76074
NA,NA,NA,NA,Prot_B4E3S4,Prot_A0A0S2Z6D3,NA,Prot_G5E9C5
NA,NA,NA,NA,Prot_E7ENM0,Prot_Q7Z5B4,NA,Prot_P82987
NA,NA,NA,NA,Prot_G5E950,Prot_D3DQU6,NA,Prot_Q9H5Y7
NA,NA,NA,NA,Prot_Q8NBI4,Prot_B7Z3Z0,NA,Prot_A0A024R6G3
NA,NA,NA,NA,Prot_G3V0G6,Prot_A0A0S2Z607,NA,Prot_Q9UBX5
NA,NA,NA,NA,Prot_Q6ZUN2,Prot_A0A024R9I1,NA,Prot_Q8IWA6
NA,NA,NA,NA,Prot_E7EN65,Prot_P05408,NA,Prot_Q9H1Z8
NA,NA,NA,NA,Prot_Q59H17,Prot_P08138,NA,Prot_B8ZZE5
NA,NA,NA,NA,Prot_B3KRT8,Prot_P51575,NA,Prot_A0A0U3FYV6
NA,NA,NA,NA,Prot_F8WAH6,Prot_A0A024RAV6,NA,Prot_P48431
NA,NA,NA,NA,Prot_A0A087WXA3,Prot_Q15842,NA,Prot_Q96SQ7
NA,NA,NA,NA,Prot_Q2TBF2,Prot_P17301,NA,Prot_B4DXI0
NA,NA,NA,NA,Prot_O15438,Prot_Q9BZB8,NA,Prot_Q8WWA1
NA,NA,NA,NA,Prot_Q86VN9,Prot_B4DWY2,NA,Prot_B3KNZ3
NA,NA,NA,NA,Prot_B3KPP5,Prot_O75751,NA,Prot_Q7Z4I7
NA,NA,NA,NA,Prot_P68032,Prot_Q07075,NA,Prot_A0A024RAH1
NA,NA,NA,NA,Prot_A0A090N8Q0,Prot_P09936,NA,Prot_O00322
NA,NA,NA,NA,Prot_Q12809,Prot_V9HW74,NA,Prot_Q86XH1
NA,NA,NA,NA,Prot_Q15BH2,Prot_Q5FYB1,NA,Prot_A0A0A0MSY6
NA,NA,NA,NA,Prot_A0A090N7W1,Prot_Q9P0K9,NA,Prot_B4DIF4
NA,NA,NA,NA,Prot_A0A090N7X5,Prot_F8W8Y7,NA,Prot_Q92185
NA,NA,NA,NA,Prot_P00352,Prot_O43405,NA,Prot_Q9C075
NA,NA,NA,NA,Prot_V9HW83,Prot_P24310,NA,Prot_A0A024R1X9
NA,NA,NA,NA,Prot_K7ERN2,Prot_Q6FGI7,NA,Prot_Q8TC04
NA,NA,NA,NA,Prot_A0A024R7C1,Prot_P98095,NA,Prot_F1DAL1
NA,NA,NA,NA,Prot_P32942,Prot_Q86V58,NA,Prot_Q96RI1
NA,NA,NA,NA,Prot_Q12864,Prot_Q9Y3V7,NA,Prot_B6ZGS9
NA,NA,NA,NA,Prot_O75015,Prot_J3KR22,NA,Prot_O95490
NA,NA,NA,NA,Prot_M9MML6,Prot_Q8IUN9,NA,Prot_A0A024R3W8
NA,NA,NA,NA,Prot_A0A087WZR4,Prot_A0A024R4Q0,NA,Prot_O75077
NA,NA,NA,NA,Prot_A0A087WU90,Prot_Q13106,NA,Prot_E7EWD3
NA,NA,NA,NA,Prot_P24530,Prot_Q04759,NA,Prot_A6NMK8
NA,NA,NA,NA,Prot_A0A024R638,Prot_Q6MZF2,NA,Prot_Q6NZI2
NA,NA,NA,NA,Prot_A0A024R645,Prot_Q7L513,NA,Prot_A0A024R8T0
NA,NA,NA,NA,Prot_P52895,Prot_Q9NQX1,NA,Prot_P16144
NA,NA,NA,NA,Prot_B4DK69,Prot_P41597,NA,Prot_A0A024R8K7
NA,NA,NA,NA,Prot_Q08881,Prot_A0A024R2Q0,NA,Prot_B7ZLD8
NA,NA,NA,NA,Prot_P16234,Prot_A1YLA1,NA,Prot_A0A024R8N2
NA,NA,NA,NA,Prot_P00325,Prot_Q9UM63,NA,Prot_P56202
NA,NA,NA,NA,Prot_V9HW50,Prot_A1YLA2,NA,Prot_P23942
NA,NA,NA,NA,Prot_D6RHZ6,Prot_Q9Y2P0,NA,Prot_Q9UMD9
NA,NA,NA,NA,Prot_Q8IVF2,Prot_B2R892,NA,Prot_X5DNG6
NA,NA,NA,NA,Prot_A8MV65,Prot_P06732,NA,Prot_Q9Y6N8
NA,NA,NA,NA,Prot_Q5VT79,Prot_O15335,NA,Prot_X5D8X5
NA,NA,NA,NA,Prot_B4DTF2,Prot_B8ZZB7,NA,Prot_A0A140VJW8
NA,NA,NA,NA,Prot_B3KVF5,Prot_Q8N8I0,NA,Prot_Q9P273
NA,NA,NA,NA,Prot_P19012,Prot_P35555,NA,Prot_O94813
NA,NA,NA,NA,Prot_J3KNJ3,Prot_Q9BZJ3,NA,Prot_O75473
NA,NA,NA,NA,Prot_Q9Y3Q0,Prot_O94769,NA,Prot_A0A0A8K8C7
NA,NA,NA,NA,Prot_Q12988,Prot_P52179,NA,Prot_P24844
NA,NA,NA,NA,Prot_Q6ICS9,Prot_A0A024QZE4,NA,Prot_Q96G30
NA,NA,NA,NA,Prot_Q5JYT7,Prot_P34130,NA,Prot_Q16647
NA,NA,NA,NA,Prot_Q9NRS4,Prot_P10909,NA,Prot_A0A024R9B4
NA,NA,NA,NA,Prot_B7Z8X1,Prot_Q92629,NA,Prot_Q02246
NA,NA,NA,NA,Prot_B7Z900,Prot_P34903,NA,Prot_A1L3A3
NA,NA,NA,NA,Prot_B7Z458,Prot_A0A024QZ34,NA,Prot_A0A024RA40
NA,NA,NA,NA,Prot_P35556,Prot_P55083,NA,Prot_Q9H3G5
NA,NA,NA,NA,Prot_P13647,Prot_P06703,NA,Prot_Q8N103
NA,NA,NA,NA,Prot_A0A140VJS2,Prot_Q01892,NA,Prot_P08697
NA,NA,NA,NA,Prot_Q99811,Prot_A0A024R4I5,NA,Prot_Q9NZU0
NA,NA,NA,NA,Prot_B4DTP4,Prot_Q3KP66,NA,Prot_P35913
NA,NA,NA,NA,Prot_E7EWG0,Prot_B4E1W8,NA,Prot_B4DHV7
NA,NA,NA,NA,Prot_O00591,Prot_P24821,NA,Prot_A6NHC0
NA,NA,NA,NA,Prot_Q96DU3,Prot_Q4LE33,NA,Prot_B1B154
NA,NA,NA,NA,Prot_B4E1U5,Prot_J3QSU6,NA,Prot_A0A024RAI7
NA,NA,NA,NA,Prot_P08779,Prot_Q1PHJ8,NA,Prot_Q4G0S4
NA,NA,NA,NA,Prot_P16871,Prot_Q8NEA6,NA,Prot_E9PJX5
NA,NA,NA,NA,Prot_B2CQT6,Prot_A0A0S2Z689,NA,Prot_P51451
NA,NA,NA,NA,Prot_P46059,Prot_Q01995,NA,Prot_Q05D26
NA,NA,NA,NA,Prot_P07766,Prot_Q5U0D2,NA,Prot_P54826
NA,NA,NA,NA,Prot_B2R4C5,Prot_P26012,NA,Prot_Q7Z7M9
NA,NA,NA,NA,Prot_P61626,Prot_Q9BUG9,NA,Prot_Q9P299
NA,NA,NA,NA,Prot_P31415,Prot_Q8NFY4,NA,Prot_B2RU19
NA,NA,NA,NA,Prot_A0A024RDX2,Prot_A0A185QE25,NA,Prot_Q4LEZ3
NA,NA,NA,NA,Prot_P32249,Prot_Q96A58,NA,Prot_Q16558
NA,NA,NA,NA,Prot_B1AKP1,Prot_A0A024RAT4,NA,Prot_Q96NR3
NA,NA,NA,NA,Prot_O60636,Prot_Q9BQI4,NA,Prot_X5DNX9
NA,NA,NA,NA,Prot_B2RD31,Prot_Q96JF0,NA,Prot_A4D1I7
NA,NA,NA,NA,Prot_P60022,Prot_Q9BV47,NA,Prot_O14576
NA,NA,NA,NA,Prot_P00326,Prot_A0N0Q1,NA,Prot_Q8N542
NA,NA,NA,NA,Prot_Q8N474,Prot_P51679,NA,Prot_A0A090N7U9
NA,NA,NA,NA,Prot_Q9UBY9,Prot_O00300,NA,Prot_Q99969
NA,NA,NA,NA,Prot_Q8NI29,Prot_P06401,NA,Prot_Q96P31
NA,NA,NA,NA,Prot_A0A024RCY2,Prot_O95727,NA,Prot_P55001
NA,NA,NA,NA,Prot_Q99750,Prot_P14784,NA,Prot_A0A024RA94
NA,NA,NA,NA,Prot_B1AKB6,Prot_O95050,NA,Prot_B4DN28
NA,NA,NA,NA,Prot_Q13002,Prot_Q6ZRZ4,NA,Prot_P53708
NA,NA,NA,NA,Prot_Q8IY40,Prot_Q99500,NA,Prot_O43525
NA,NA,NA,NA,Prot_A8K0H7,Prot_Q08ET2,NA,Prot_P26010
NA,NA,NA,NA,Prot_Q99489,Prot_O95760,NA,Prot_E7EM75
NA,NA,NA,NA,Prot_P12544,Prot_Q8N111,NA,Prot_Q9NUC0
NA,NA,NA,NA,Prot_A0N0N3,Prot_B4DDH2,NA,Prot_Q7Z5P4
NA,NA,NA,NA,Prot_O00574,Prot_Q9BYT3,NA,Prot_O00451
NA,NA,NA,NA,Prot_P0DMW4,Prot_B3KS39,NA,Prot_Q0D2K0
NA,NA,NA,NA,Prot_P0DMW5,Prot_F8WAK5,NA,Prot_Q9NYL2
NA,NA,NA,NA,Prot_M9MML4,Prot_Q01955,NA,Prot_D4Q8H0
NA,NA,NA,NA,Prot_A0A0A0MT22,Prot_P07451,NA,Prot_P13688
NA,NA,NA,NA,Prot_P08575,Prot_V9HWA3,NA,Prot_Q3KRG8
NA,NA,NA,NA,Prot_X6R433,Prot_Q9UNW8,NA,Prot_Q13642
NA,NA,NA,NA,Prot_P17661,Prot_Q5SZK8,NA,Prot_B7Z9A1
NA,NA,NA,NA,Prot_Q53SB5,Prot_Q8IVE3,NA,Prot_Q5JXI2
NA,NA,NA,NA,Prot_O75678,Prot_Q5TCU3,NA,Prot_O95810
NA,NA,NA,NA,Prot_Q9NRE2,Prot_V9HW25,NA,Prot_Q00604
NA,NA,NA,NA,Prot_P48546,Prot_A7XZE4,NA,Prot_Q9H228
NA,NA,NA,NA,Prot_P33908,Prot_P07951,NA,Prot_P51636
NA,NA,NA,NA,Prot_Q5TAA0,Prot_B3KXR2,NA,Prot_Q53X57
NA,NA,NA,NA,Prot_Q15465,Prot_J3KNC5,NA,Prot_Q6WRI0
NA,NA,NA,NA,Prot_Q9Y5W5,Prot_K9UUD5,NA,Prot_P01732
NA,NA,NA,NA,Prot_P01833,Prot_Q92832,NA,Prot_Q6ZVS2
NA,NA,NA,NA,Prot_O15442,Prot_F5H6I3,NA,Prot_Q8TAW8
NA,NA,NA,NA,Prot_Q8NBV8,Prot_P51681,NA,Prot_Q9HC57
NA,NA,NA,NA,Prot_A6NCR4,Prot_Q38L21,NA,Prot_A0A024R8G3
NA,NA,NA,NA,Prot_Q8TC71,Prot_Q17RV3,NA,Prot_P41222
NA,NA,NA,NA,Prot_A0A140VKF4,Prot_Q5S007,NA,Prot_A0N0Q3
NA,NA,NA,NA,Prot_Q9NSC7,Prot_Q8WZ71,NA,Prot_Q9NRJ3
NA,NA,NA,NA,Prot_Q58EY0,Prot_Q9BSW2,NA,Prot_D6RC73
NA,NA,NA,NA,Prot_I1W660,Prot_Q6UWR7,NA,Prot_F5H686
NA,NA,NA,NA,Prot_O94907,Prot_A0A024R1P2,NA,Prot_Q9H628
NA,NA,NA,NA,Prot_O75553,Prot_P15153,NA,Prot_B4DNF7
NA,NA,NA,NA,Prot_B4DR57,Prot_V9H0H7,NA,Prot_P08151
NA,NA,NA,NA,Prot_P01024,Prot_Q8N7W7,NA,Prot_A0A024QZS2
NA,NA,NA,NA,Prot_V9HWA9,Prot_Q9UPX0,NA,Prot_Q8N292
NA,NA,NA,NA,Prot_P18564,Prot_Q9HCY8,NA,Prot_Q8N2E5
NA,NA,NA,NA,Prot_A0A087WXP3,Prot_Q16627,NA,Prot_Q9Y6F9
NA,NA,NA,NA,Prot_B4E2B8,Prot_Q6UX73,NA,Prot_Q8IZC6
NA,NA,NA,NA,Prot_E9PEE8,Prot_A0A0S2Z4C5,NA,Prot_Q9Y4J8
NA,NA,NA,NA,Prot_A0PJJ7,Prot_P04271,NA,Prot_B7Z3X3
NA,NA,NA,NA,Prot_B3VK56,Prot_P05060,NA,Prot_A0A024RC32
NA,NA,NA,NA,Prot_B4DG68,Prot_Q6ZMJ2,NA,Prot_Q9NRD9
NA,NA,NA,NA,Prot_P29475,Prot_Q8TDY8,NA,Prot_A0A087X1S7
NA,NA,NA,NA,Prot_P54821,Prot_P19883,NA,Prot_P09326
NA,NA,NA,NA,Prot_A8K9L3,Prot_A0A024QZU6,NA,Prot_B3KPM4
NA,NA,NA,NA,Prot_P60201,Prot_P78369,NA,Prot_O15231
NA,NA,NA,NA,Prot_B4DI30,Prot_Q8N720,NA,Prot_A0A0A0N0M1
NA,NA,NA,NA,Prot_A0A0S2Z4D4,Prot_Q68DU4,NA,Prot_O43490
NA,NA,NA,NA,Prot_O14649,Prot_Q13421,NA,Prot_A0A024RCG7
NA,NA,NA,NA,Prot_P08729,Prot_Q6P531,NA,Prot_Q7L311
NA,NA,NA,NA,Prot_A8K9Q6,Prot_Q6ZPD7,NA,Prot_A8K5M7
NA,NA,NA,NA,Prot_Q1HG43,Prot_B4DKN3,NA,Prot_P48167
NA,NA,NA,NA,Prot_B5M0C0,Prot_J3KPJ0,NA,Prot_A6MW56
NA,NA,NA,NA,Prot_B5M0B7,Prot_D0IN09,NA,Prot_E3SFM9
NA,NA,NA,NA,Prot_B5M0B8,Prot_Q6ZMT1,NA,Prot_Q02297
NA,NA,NA,NA,Prot_Q53GG5,Prot_O43593,NA,Prot_B7Z1D7
NA,NA,NA,NA,Prot_A0A0A0MQY0,Prot_A0A087WW23,NA,Prot_F6RJN6
NA,NA,NA,NA,Prot_A0A087WYF8,Prot_P20292,NA,Prot_A6MW55
NA,NA,NA,NA,Prot_Q2VYF7,Prot_Q7Z2V0,NA,Prot_B0FYA7
NA,NA,NA,NA,Prot_Q6ZN25,Prot_Q9BRQ4,NA,Prot_B0FYA9
NA,NA,NA,NA,Prot_Q8TE60,Prot_P13646,NA,Prot_B0FWZ3
NA,NA,NA,NA,Prot_O43526,Prot_A1A4E9,NA,Prot_B0FYA8
NA,NA,NA,NA,Prot_Q53Y30,Prot_Q9UI33,NA,Prot_Q6PK61
NA,NA,NA,NA,Prot_A0A140VJU3,Prot_Q9P2E7,NA,Prot_B7Z1E3
NA,NA,NA,NA,Prot_B3KSM5,Prot_Q9NSR3,NA,Prot_A5YAK6
NA,NA,NA,NA,Prot_Q96HF1,Prot_X5D999,NA,Prot_A5YAK8
NA,NA,NA,NA,Prot_Q9Y462,Prot_Q8IYA7,NA,Prot_A6MW54
NA,NA,NA,NA,Prot_Q6PK66,Prot_Q6XE24,NA,Prot_Q7RTW5
NA,NA,NA,NA,Prot_P07196,Prot_P49703,NA,Prot_Q7RTW3
NA,NA,NA,NA,Prot_E5LCN7,Prot_Q5H9M0,NA,Prot_A0A024QY88
NA,NA,NA,NA,Prot_P23582,Prot_A0A024R8Y9,NA,Prot_Q6NZY7
NA,NA,NA,NA,Prot_P51884,Prot_P16109,NA,Prot_Q7L1I2
NA,NA,NA,NA,Prot_E0XEN6,Prot_Q6NUL9,NA,Prot_Q9GZN6
NA,NA,NA,NA,Prot_Q12951,Prot_Q5R341,NA,Prot_P00488
NA,NA,NA,NA,Prot_Q4ZG40,Prot_Q9UNA0,NA,Prot_Q9UMS6
NA,NA,NA,NA,Prot_Q9UEW3,Prot_A0A024R369,NA,Prot_B4E258
NA,NA,NA,NA,Prot_Q8TEB7,Prot_Q96LR4,NA,Prot_B2R838
NA,NA,NA,NA,Prot_Q9UBD6,Prot_P04083,NA,Prot_P61587
NA,NA,NA,NA,Prot_B4E006,Prot_Q5TZZ9,NA,Prot_O75508
